==== Logging ASAMI ====
t, Ws_t, Wa_t, gtDistance
185.500,92.767,90.072,961.833
185.533,93.198,90.834,1049.209
185.567,93.773,91.600,1037.592
185.633,94.841,93.071,971.184
185.667,95.343,93.843,1132.243
185.700,95.832,94.614,1105.508
185.733,96.275,95.384,1101.045
185.767,96.831,96.157,1044.514
185.833,97.816,97.689,1033.712
185.967,99.781,100.824,969.370
186.033,100.672,102.408,1047.193
186.067,101.091,103.173,913.835
186.100,101.489,103.935,962.667
186.133,102.052,104.699,912.162
186.167,102.558,105.465,977.205
186.233,103.486,105.446,996.524
186.267,104.098,105.448,1031.722
186.400,106.142,105.815,952.927
186.433,106.718,105.971,902.194
186.467,107.249,106.154,1055.079
186.500,107.832,106.366,984.516
186.533,108.551,106.611,984.574
186.567,109.198,106.884,955.906
186.600,109.711,107.181,869.461
186.733,112.542,108.325,1022.917
186.767,113.275,108.770,964.313
186.833,114.603,109.570,991.976
186.967,117.627,111.237,945.213
187.000,118.358,111.862,838.680
187.033,119.105,112.506,844.548
187.167,122.136,114.593,849.458
187.200,122.764,115.345,886.666
187.233,123.413,116.109,860.790
187.300,124.696,117.432,914.161
187.333,125.310,118.235,844.053
187.367,126.027,119.051,784.708
187.400,126.637,119.876,826.826
187.433,127.243,120.709,908.316
187.467,127.808,121.548,883.027
187.500,128.466,122.396,757.648
187.533,129.197,123.256,792.526
187.567,129.985,124.130,779.396
187.600,130.613,125.011,749.017
187.633,131.179,125.897,750.217
187.700,132.542,127.526,815.239
187.733,133.114,128.440,800.209
187.767,133.686,129.358,792.111
187.833,134.888,131.077,755.133
187.867,135.404,132.013,721.333
187.900,136.096,132.956,708.265
187.933,136.798,133.909,827.583
187.967,137.299,134.862,778.538
188.100,139.947,138.553,698.681
188.133,140.662,139.544,740.757
188.200,141.895,141.514,784.093
188.300,143.623,144.541,707.577
188.400,145.384,147.672,750.593
188.433,145.879,148.680,753.450
188.500,147.020,150.808,739.381
188.533,147.567,151.817,622.891
188.567,148.208,152.830,708.054
188.600,148.867,153.848,740.962
188.633,149.549,154.871,618.155
188.700,150.893,157.120,701.444
188.733,151.464,158.147,687.786
188.767,152.099,159.176,613.526
188.800,152.782,160.209,662.021
188.833,153.467,161.246,608.505
188.867,154.211,162.289,610.659
188.900,154.902,163.335,605.809
188.933,155.720,164.387,580.892
188.967,156.464,165.444,639.542
189.000,157.416,166.512,577.984
189.033,158.410,167.591,606.820
189.100,160.185,170.085,629.661
189.133,161.268,171.183,584.404
189.167,162.339,172.292,628.504
189.233,164.645,172.081,523.331
189.300,167.032,172.015,555.243
189.367,169.739,172.099,576.526
189.400,171.010,172.165,593.108
189.433,172.788,172.303,548.188
189.500,175.768,172.695,536.768
189.600,181.519,173.515,487.455
189.633,182.943,173.813,516.262
189.667,184.518,174.139,525.855
189.767,190.053,174.482,475.601
189.800,191.273,175.035,535.952
189.833,192.434,175.602,482.427
189.867,193.806,176.202,445.498
189.900,194.371,176.790,523.016
189.933,195.369,177.373,524.628
189.967,196.102,177.943,519.433
190.000,196.756,178.498,433.418
190.033,196.952,179.103,483.637
190.067,196.995,179.693,452.996
190.133,197.836,180.273,479.324
190.167,197.652,180.838,515.202
190.200,197.596,181.367,433.176
190.267,197.924,181.864,479.776
190.333,197.681,182.341,421.527
190.367,197.094,182.819,504.384
190.433,196.431,183.201,485.098
190.500,195.592,183.584,485.248
190.533,194.916,183.953,441.505
190.567,194.272,184.292,432.131
190.600,193.640,184.593,446.915
190.633,192.893,184.854,444.390
190.667,192.210,185.082,466.503
190.767,190.691,185.207,456.900
190.800,189.830,185.345,480.780
190.833,189.093,185.455,480.675
190.867,188.359,185.536,499.901
190.900,187.743,185.603,516.170
190.933,187.007,185.637,443.890
191.033,184.478,185.487,529.767
191.100,182.872,185.234,521.588
191.133,182.024,185.015,442.641
191.167,181.131,184.876,495.072
191.233,179.484,184.640,519.730
191.267,178.816,184.390,491.325
191.300,178.064,184.168,490.869
191.367,176.099,183.845,522.496
191.433,174.356,183.403,498.133
191.467,173.655,183.060,509.412
191.500,173.078,182.690,506.873
191.533,172.397,182.292,480.702
191.600,170.902,181.859,569.283
191.633,170.122,181.415,512.538
191.667,169.580,180.950,496.942
191.700,169.015,180.544,517.376
191.800,167.129,180.029,536.030
191.833,166.688,179.546,518.394
191.900,165.634,178.983,579.992
191.933,165.329,178.467,602.197
191.967,165.011,177.950,532.639
192.000,164.580,177.428,559.295
192.033,164.262,176.905,620.633
192.067,163.981,176.383,592.902
192.100,163.635,175.858,616.786
192.167,162.979,175.207,610.255
192.200,162.751,174.670,559.480
192.233,162.474,174.133,548.495
192.267,162.229,173.598,637.100
192.300,161.929,173.063,587.863
192.333,161.645,172.529,597.115
192.367,161.372,171.995,544.365
192.433,160.930,171.280,603.954
192.467,160.722,170.744,574.733
192.500,160.525,170.210,659.653
192.533,160.291,169.679,667.171
192.567,160.035,169.149,621.613
192.600,159.773,168.620,613.159
192.633,159.561,168.094,636.943
192.667,159.343,167.570,671.719
192.700,159.124,167.049,572.292
192.733,158.925,166.530,618.820
192.800,158.382,165.739,683.623
192.833,158.173,165.215,588.919
192.867,158.013,164.695,625.520
192.900,157.849,164.180,665.719
192.933,157.618,163.665,666.011
193.067,156.635,162.170,621.915
193.133,156.070,161.289,603.403
193.167,155.857,160.758,624.463
193.200,155.629,160.228,644.780
193.233,155.383,159.700,687.063
193.300,154.889,158.782,724.685
193.400,154.187,157.433,645.011
193.433,153.934,156.902,746.053
193.467,153.666,156.372,730.553
193.533,153.159,155.396,655.045
193.567,152.895,154.866,665.733
193.600,152.628,154.337,636.181
193.733,151.340,152.339,747.747
193.767,151.030,151.801,769.781
193.800,150.763,151.264,696.003
193.833,150.457,150.727,754.971
193.933,149.520,149.108,762.365
193.967,149.178,148.568,681.767
194.000,148.841,148.027,701.284
194.033,148.577,147.487,793.137
194.067,148.303,146.947,798.240
194.100,147.973,146.407,772.343
194.167,147.371,145.267,745.047
194.200,146.996,144.726,740.183
194.233,146.671,144.185,817.053
194.267,146.327,143.642,747.066
194.333,145.665,142.457,767.355
194.433,144.707,140.595,766.285
194.467,144.324,140.058,738.920
194.500,143.926,139.517,727.871
194.567,143.300,138.282,761.074
194.600,142.958,137.745,746.438
194.633,142.549,137.205,764.830
194.667,142.133,136.661,795.216
194.733,141.424,136.766,713.765
194.767,140.951,136.851,832.699
194.800,140.533,136.901,769.816
194.833,140.169,136.920,841.301
194.867,139.769,136.906,736.317
194.900,139.229,136.857,740.535
194.933,138.732,136.774,743.107
194.967,138.290,136.662,848.538
195.033,137.256,136.302,787.662
195.067,136.672,136.097,848.791
195.100,136.041,135.860,829.812
195.133,135.521,135.595,812.207
195.167,134.907,135.301,891.470
195.233,133.809,134.654,811.880
195.267,133.120,134.277,856.440
195.300,132.448,133.872,878.657
195.333,131.942,133.446,796.702
195.367,131.191,132.991,847.761
195.400,130.608,132.513,830.207
195.433,129.986,132.013,803.585
195.467,129.233,131.486,885.237
195.533,127.799,130.440,934.108
195.567,127.120,129.841,859.635
195.600,126.468,129.222,898.063
195.633,125.891,128.586,811.278
195.667,125.085,127.927,906.793
195.700,124.465,127.250,942.606
195.733,123.749,126.554,939.087
195.767,122.976,125.838,872.002
195.800,122.331,125.106,818.828
195.833,121.691,124.359,874.236
195.900,120.239,122.901,982.917
196.000,117.745,120.612,929.784
196.033,116.868,119.745,972.834
196.067,115.966,118.859,990.495
196.133,114.303,117.133,1010.055
196.167,113.609,116.201,1016.446
196.200,112.702,115.252,1012.138
196.233,111.848,114.288,1044.853
196.400,107.336,109.531,1010.544
196.433,106.467,108.470,949.338
196.467,105.433,107.391,1037.141
196.500,104.429,106.297,901.664
196.533,103.657,105.195,931.618
196.567,102.780,104.083,943.401
196.633,100.733,101.853,934.178
196.667,99.828,100.699,962.245
196.700,98.842,99.533,1072.831
196.767,96.836,97.180,1031.680
196.867,93.923,93.540,967.119
196.900,93.045,92.310,999.110
196.933,92.029,91.070,1120.481
196.967,90.963,89.817,1153.823
197.000,90.049,88.557,1024.315
197.067,88.052,85.950,1085.463
197.100,87.093,84.666,1062.234
197.133,86.091,83.373,1179.405
197.167,85.199,82.076,1071.985
197.233,83.328,79.347,1011.735
197.267,82.464,78.038,991.471
197.300,81.467,76.722,1081.621
197.333,80.349,75.394,1067.544
197.367,79.433,74.062,1166.454
197.567,73.028,64.849,1193.066
197.600,71.935,63.493,1138.083
197.633,70.763,62.125,1109.743
197.700,68.431,60.693,1048.165
197.733,67.367,60.888,1087.132
197.800,65.145,60.932,1193.581
197.833,64.276,60.974,1123.832
197.867,63.367,60.970,1297.643
197.900,62.344,60.919,1256.072
197.933,61.318,60.821,1310.553
198.000,59.330,60.507,1272.082
198.067,57.326,60.081,1171.488
198.167,54.270,59.304,1223.792
198.267,51.332,58.329,1266.657
198.300,50.502,57.805,1172.384
198.333,49.498,57.250,1288.163
198.367,48.644,56.671,1340.195
198.400,47.842,56.072,1166.915
198.467,45.836,55.078,1211.172
198.500,44.930,54.393,1246.741
198.567,42.942,53.276,1213.457
198.600,42.166,52.517,1284.857
198.633,41.276,51.740,1191.568
198.700,39.555,50.488,1400.054
198.733,38.783,49.655,1258.883
198.833,36.079,47.789,1321.470
198.867,35.282,46.874,1237.146
198.933,33.740,45.398,1437.962
198.967,33.080,44.447,1412.232
199.000,32.310,43.489,1403.301
199.033,31.404,42.519,1342.906
199.067,30.701,41.545,1446.628
199.100,29.851,40.561,1300.280
199.167,28.101,38.916,1251.525
199.200,27.189,37.889,1299.745
199.233,26.521,36.861,1333.263
199.267,25.660,35.826,1354.577
199.300,24.750,34.780,1318.899
199.333,23.940,33.729,1292.905
199.367,23.243,32.676,1375.640
199.400,22.371,31.616,1298.574
199.433,21.604,30.552,1291.899
199.467,20.736,29.481,1319.303
199.500,19.855,28.402,1363.536
199.533,18.954,27.316,1294.591
199.600,17.500,25.406,1310.115
199.667,15.783,23.447,1314.422
199.700,14.974,22.326,1300.169
199.733,14.158,21.200,1312.151
199.867,10.765,17.305,1415.851
199.933,9.079,15.174,1425.495
199.967,8.278,13.996,1469.078
200.100,5.029,9.767,1376.874
200.133,4.211,8.565,1504.858
200.200,2.466,6.287,1448.711
200.233,1.579,5.072,1518.353
200.267,0.772,3.858,1446.104
200.333,-0.815,1.518,1621.177
200.367,-1.572,0.303,1645.544
200.433,-2.992,-2.072,1396.642
200.467,-3.831,-3.284,1370.229
200.500,-4.453,-4.489,1408.393
200.533,-5.114,-5.690,1593.345
200.567,-5.772,-6.887,1651.679
200.633,-7.518,-9.337,1618.926
200.700,-8.866,-10.572,1452.402
200.767,-10.493,-10.648,1407.130
200.800,-11.334,-10.734,1572.213
200.833,-12.155,-10.860,1415.713
200.933,-14.525,-11.312,1650.290
201.000,-16.050,-11.768,1612.971
201.100,-18.240,-12.549,1722.208
201.133,-18.882,-12.980,1719.517
201.167,-19.548,-13.435,1466.193
201.233,-20.891,-14.202,1689.794
201.300,-22.371,-15.055,1491.648
201.333,-23.229,-15.641,1629.525
201.400,-24.511,-16.612,1721.375
201.467,-26.233,-17.671,1769.518
201.567,-28.552,-19.258,1581.808
201.633,-30.054,-20.513,1506.330
201.667,-30.942,-21.331,1514.715
201.700,-31.749,-22.165,1804.265
201.733,-32.560,-23.014,1588.400
201.767,-33.365,-23.877,1714.473
201.800,-34.245,-24.756,1671.590
201.833,-34.992,-25.647,1516.950
201.900,-36.553,-27.156,1856.960
201.967,-38.192,-28.732,1589.679
202.000,-39.026,-29.703,1765.806
202.033,-39.840,-30.684,1872.304
202.067,-40.595,-31.674,1805.997
202.100,-41.255,-32.668,1613.107
202.133,-41.933,-33.667,1604.027
202.167,-42.589,-34.670,1678.166
202.200,-43.375,-35.682,1688.457
202.267,-44.905,-37.480,1710.864
202.300,-45.700,-38.523,1875.808
202.333,-46.471,-39.572,1913.175
202.400,-48.187,-41.475,1634.716
202.500,-50.493,-44.318,1634.972
202.567,-51.802,-46.340,1958.274
202.600,-52.419,-47.453,1939.604
202.667,-53.846,-49.533,1732.748
202.700,-54.671,-50.661,1750.116
202.733,-55.451,-51.793,1785.154
202.767,-56.222,-52.930,1759.687
202.833,-57.615,-55.110,1968.285
202.867,-58.186,-56.248,1816.080
202.900,-59.006,-57.391,1802.079
202.933,-59.703,-58.536,1896.418
202.967,-60.403,-59.681,1993.358
203.000,-61.171,-60.829,1999.089
203.033,-61.821,-61.976,1768.707
203.067,-62.606,-63.127,1976.620
203.100,-63.354,-64.281,1775.721
203.133,-64.024,-65.434,1995.287
203.167,-64.819,-66.591,1923.196
203.233,-66.252,-68.981,1709.881
203.267,-66.967,-70.139,2009.439
203.333,-68.244,-72.572,1734.085
203.367,-68.945,-73.723,1805.152
203.400,-69.766,-74.878,2072.768
203.467,-70.974,-77.371,1773.213
203.500,-71.744,-78.518,1820.522
203.533,-72.328,-79.662,1963.318
203.567,-72.904,-80.803,1888.435
203.600,-73.488,-81.941,1958.564
203.633,-74.147,-83.079,1744.374
203.667,-74.932,-84.221,1862.526
203.700,-75.738,-83.959,1872.406
203.733,-76.449,-83.751,2115.136
203.767,-77.210,-83.595,1958.973
203.800,-77.797,-83.486,1814.633
203.833,-78.472,-83.423,1968.319
203.967,-81.397,-83.984,1772.694
204.033,-82.744,-84.382,1887.339
204.100,-84.036,-84.894,1877.783
204.133,-84.806,-85.185,1905.675
204.167,-85.516,-85.510,1951.200
204.200,-86.386,-85.875,2105.388
204.233,-87.096,-86.272,2111.555
204.267,-87.899,-86.704,2010.412
204.300,-88.598,-87.166,2052.761
204.333,-89.346,-87.659,2033.037
204.367,-89.992,-88.178,1849.040
204.433,-91.358,-89.230,1870.963
204.467,-92.036,-89.829,2104.308
204.533,-93.485,-91.024,2100.665
204.600,-94.857,-92.310,1851.786
204.633,-95.552,-93.029,2005.992
204.667,-96.318,-93.771,2199.166
204.700,-97.021,-94.533,2006.454
204.733,-97.702,-95.314,2065.121
204.767,-98.333,-96.112,2171.095
204.967,-102.419,-100.951,2319.514
205.000,-103.177,-101.871,2025.040
205.033,-103.789,-102.802,2102.835
205.067,-104.627,-103.753,2324.753
205.100,-105.415,-104.719,2080.501
205.200,-107.519,-107.675,2054.703
205.233,-108.279,-108.693,2193.085
205.300,-109.850,-110.791,2111.937
205.367,-111.229,-112.951,2355.166
205.400,-111.916,-114.022,2167.132
205.433,-112.738,-115.107,2214.334
205.467,-113.493,-116.202,2158.071
205.500,-114.113,-117.304,2096.527
205.533,-114.861,-118.416,2168.602
205.567,-115.717,-119.541,2033.762
205.600,-116.475,-120.675,2215.552
205.633,-117.283,-121.821,2351.483
205.667,-117.978,-122.973,2063.523
205.733,-119.521,-125.484,2313.553
205.767,-120.180,-126.652,2404.608
205.800,-120.919,-127.828,2147.562
205.833,-121.751,-129.013,2375.851
205.867,-122.438,-130.204,2244.486
205.900,-123.202,-131.401,2320.948
205.933,-123.819,-132.601,2368.673
205.967,-124.456,-133.802,2472.557
206.033,-125.787,-136.545,2326.946
206.067,-126.457,-137.745,2441.665
206.100,-127.150,-138.948,2282.177
206.133,-127.848,-140.155,2309.044
206.200,-128.995,-142.999,2219.040
206.367,-132.377,-151.049,2206.742
206.467,-134.581,-155.789,2139.617
206.500,-135.178,-156.904,2578.143
206.567,-136.583,-159.885,2584.771
206.600,-137.320,-160.989,2165.548
206.633,-138.187,-162.101,2237.840
206.733,-140.505,-163.325,2389.666
206.833,-142.579,-162.860,2511.252
206.867,-143.404,-162.325,2461.568
206.900,-144.090,-161.849,2220.973
206.967,-145.361,-161.619,2214.905
207.000,-146.164,-161.292,2679.338
207.067,-147.464,-161.263,2304.488
207.100,-148.012,-161.065,2468.127
207.133,-148.759,-160.917,2431.007
207.167,-149.540,-160.818,2680.492
207.233,-150.826,-161.102,2266.161
207.267,-151.510,-161.119,2719.619
207.300,-152.250,-161.178,2287.256
207.400,-154.046,-162.116,2493.653
207.467,-155.304,-162.765,2674.734
207.567,-157.226,-164.034,2684.014
207.633,-158.450,-164.909,2385.042
207.700,-159.705,-165.871,2645.384
207.733,-160.274,-166.280,2647.361
207.767,-160.830,-166.711,2670.912
207.800,-161.418,-167.167,2413.892
207.867,-162.577,-168.332,2474.171
207.900,-163.191,-168.848,2612.255
207.933,-163.728,-169.382,2795.438
208.067,-165.785,-172.266,2504.891
208.133,-166.741,-173.694,2677.421
208.167,-167.419,-174.318,2846.321
208.200,-168.084,-174.962,2494.963
208.233,-168.624,-175.620,2716.426
208.300,-169.884,-177.222,2708.699
208.333,-170.369,-177.917,2653.609
208.367,-170.998,-178.628,2678.251
208.400,-171.593,-179.353,2850.590
208.467,-172.801,-181.107,2445.627
208.500,-173.355,-181.862,2635.482
208.533,-173.845,-182.625,2479.275
208.600,-174.916,-184.483,2510.844
208.733,-177.170,-188.687,2770.819
208.833,-178.845,-191.884,2533.984
208.867,-179.445,-192.680,2939.421
208.900,-180.064,-193.487,2505.147
208.967,-181.098,-195.581,2624.807
209.000,-181.759,-196.399,2946.740
209.067,-182.832,-198.557,2746.446
209.133,-183.890,-200.748,2598.569
209.167,-184.527,-201.573,2801.989
209.200,-185.088,-202.405,2579.393
209.233,-185.636,-203.243,2925.239
209.267,-186.253,-204.091,2862.507
209.300,-186.946,-204.949,2571.088
209.333,-187.443,-205.811,3017.205
209.367,-188.113,-205.212,2671.734
209.400,-188.647,-204.642,2798.340
209.433,-189.191,-204.099,2649.532
209.467,-189.656,-203.581,2864.630
209.567,-190.899,-202.993,2569.987
209.600,-191.340,-202.531,2649.902
209.667,-192.021,-202.006,2841.414
209.700,-192.298,-201.581,3108.804
209.733,-192.569,-201.273,3116.138
209.767,-192.822,-200.976,2918.982
209.800,-193.106,-200.685,2675.770
209.833,-193.372,-200.397,2654.556
209.900,-193.714,-200.042,2918.098
209.967,-194.021,-199.651,2732.942
210.033,-194.202,-199.219,2755.918
210.067,-194.280,-198.908,2755.300
210.100,-194.340,-198.595,3139.834
210.167,-194.397,-198.409,3067.322
210.233,-194.402,-198.237,2624.739
210.300,-194.357,-198.017,2687.412
210.333,-194.338,-197.829,2729.076
210.400,-194.234,-197.540,3137.036
210.500,-193.981,-197.332,3088.707
210.533,-193.893,-197.208,2709.806
210.567,-193.794,-197.075,2766.754
210.733,-193.205,-196.706,2731.147
210.800,-192.950,-196.418,3007.385
210.833,-192.815,-196.289,2985.801
210.867,-192.700,-196.152,2738.480
210.967,-192.289,-195.918,3013.368
211.000,-192.171,-195.778,3091.472
211.067,-191.818,-195.617,2638.770
211.133,-191.523,-195.414,2987.004
211.167,-191.350,-195.231,3015.847
211.200,-191.203,-195.086,2894.807
211.233,-191.059,-194.929,2948.012
211.300,-190.693,-194.709,2689.599
211.333,-190.490,-194.513,3062.407
211.367,-190.289,-194.356,2835.585
211.400,-190.098,-194.183,3039.600
211.433,-189.937,-194.030,2798.041
211.500,-189.469,-193.819,2771.836
211.600,-188.747,-193.472,2652.624
211.633,-188.485,-193.222,2536.635
211.667,-188.253,-192.962,2708.776
211.700,-188.029,-192.691,2809.354
211.767,-187.549,-192.270,2748.423
211.800,-187.337,-191.964,2889.666
211.833,-187.064,-191.646,2547.452
211.867,-186.822,-191.320,3009.763
211.933,-186.328,-191.109,2736.953
211.967,-186.045,-190.897,2648.002
212.000,-185.731,-190.667,2855.515
212.033,-185.475,-190.421,2775.717
212.067,-185.228,-190.160,2690.162
212.100,-184.971,-189.886,2682.056
212.133,-184.629,-189.594,2940.946
212.167,-184.394,-189.290,3013.801
212.200,-184.107,-189.106,2713.651
212.233,-183.791,-188.907,3005.862
212.267,-183.443,-188.709,2996.138
212.300,-183.132,-188.492,2563.052
212.433,-181.738,-187.988,2666.823
212.467,-181.378,-187.659,2584.404
212.500,-181.023,-187.313,2660.131
212.533,-180.654,-186.951,2637.634
212.633,-179.442,-186.188,2612.496
212.700,-178.659,-185.518,2608.873
212.767,-177.874,-184.781,2678.223
212.800,-177.498,-184.274,2721.797
212.833,-177.166,-183.758,2559.239
212.867,-176.665,-183.226,2657.470
212.900,-176.191,-182.680,2923.356
212.933,-175.700,-182.121,2809.697
212.967,-175.216,-181.548,2604.927
213.033,-174.182,-180.571,2612.830
213.067,-173.749,-179.954,2548.710
213.100,-173.325,-179.328,2660.881
213.133,-172.806,-178.690,2459.687
213.167,-172.268,-178.040,2547.053
213.200,-171.693,-177.376,2883.517
213.233,-171.217,-176.703,2748.696
213.267,-170.704,-176.019,2612.186
213.300,-170.253,-175.327,2695.531
213.367,-169.188,-174.076,2657.503
213.400,-168.697,-173.349,2442.910
213.433,-168.231,-172.616,2396.673
213.467,-167.628,-171.871,2527.179
213.533,-166.570,-170.488,2418.669
213.567,-166.098,-169.715,2388.992
213.600,-165.570,-168.934,2736.380
213.633,-165.011,-168.145,2742.711
213.667,-164.531,-167.349,2666.572
213.700,-163.978,-166.546,2547.627
213.733,-163.443,-165.735,2509.839
213.767,-162.921,-164.918,2338.010
213.800,-162.317,-164.091,2701.766
213.867,-161.149,-162.465,2566.876
213.967,-159.552,-159.956,2536.733
214.000,-159.083,-159.091,2498.947
214.067,-157.799,-157.327,2574.304
214.100,-157.168,-156.437,2564.353
214.133,-156.487,-155.537,2272.577
214.167,-155.858,-154.630,2510.312
214.200,-155.151,-153.713,2354.245
214.233,-154.657,-152.794,2392.599
214.300,-153.366,-150.862,2495.270
214.333,-152.697,-149.923,2704.420
214.367,-152.117,-148.979,2362.284
214.433,-150.657,-146.953,2391.880
214.500,-149.273,-144.884,2215.053
214.533,-148.515,-143.907,2315.675
214.567,-147.841,-142.923,2322.012
214.600,-147.310,-141.938,2437.529
214.700,-145.413,-138.564,2480.457
214.733,-144.715,-137.574,2575.695
214.767,-144.111,-136.580,2565.570
214.800,-143.382,-135.579,2458.447
214.833,-142.821,-134.576,2482.039
214.933,-140.554,-130.949,2392.626
214.967,-139.872,-129.939,2561.400
215.000,-139.278,-128.927,2246.332
215.033,-138.609,-127.912,2390.625
215.100,-137.362,-125.505,2501.261
215.133,-136.710,-124.495,2453.089
215.167,-135.921,-123.477,2355.801
215.233,-134.534,-121.004,2345.430
215.400,-131.218,-121.190,2227.143
215.433,-130.624,-121.442,2293.819
215.467,-129.978,-121.654,2444.836
215.500,-129.280,-121.826,2476.053
215.533,-128.587,-121.958,2201.633
215.567,-127.920,-122.053,2345.463
215.667,-126.095,-121.815,2261.379
215.700,-125.466,-121.792,2138.856
215.733,-124.878,-121.740,2211.433
215.767,-124.338,-121.661,2092.145
215.800,-123.868,-121.558,2132.297
215.900,-122.144,-120.988,2362.532
215.933,-121.594,-120.791,2026.186
215.967,-121.096,-120.573,2105.901
216.000,-120.584,-120.336,2293.428
216.067,-119.415,-119.798,2248.153
216.100,-118.959,-119.501,2000.207
216.133,-118.533,-119.190,2205.346
216.167,-118.065,-118.863,2354.862
216.200,-117.491,-118.517,2326.816
216.233,-117.000,-118.156,2316.125
216.267,-116.436,-117.779,2159.959
216.300,-115.892,-117.385,2387.743
216.333,-115.389,-116.977,2059.393
216.367,-114.849,-116.555,1967.060
216.400,-114.453,-116.124,2129.842
216.433,-114.056,-115.683,1975.373
216.500,-113.185,-114.825,2121.010
216.533,-112.787,-114.355,2288.906
216.600,-111.845,-113.435,1970.438
216.700,-110.386,-112.002,2098.478
216.767,-109.327,-110.973,2201.638
216.800,-108.950,-110.421,2189.970
216.900,-107.799,-108.817,1925.410
216.933,-107.346,-108.242,2231.421
216.967,-106.948,-107.662,1994.238
217.067,-105.587,-105.922,2154.262
217.133,-104.603,-104.713,2223.179
217.167,-104.204,-104.098,2196.605
217.200,-103.770,-103.478,1972.640
217.233,-103.369,-102.856,2044.880
217.333,-102.141,-100.914,1940.171
217.433,-100.837,-98.901,2045.517
217.467,-100.434,-98.262,1927.064
217.533,-99.552,-96.892,2029.933
217.633,-98.452,-94.748,2192.257
217.733,-97.309,-92.545,2249.457
217.833,-95.914,-90.275,2050.919
217.900,-94.995,-88.793,1915.104
217.967,-94.150,-87.291,2134.698
218.000,-93.761,-86.651,1889.669
218.033,-93.255,-86.005,2184.610
218.067,-92.857,-85.356,1911.629
218.100,-92.410,-84.704,2042.171
218.133,-92.014,-84.051,2083.042
218.167,-91.572,-83.394,2161.219
218.200,-91.154,-82.734,2159.971
218.267,-90.306,-82.047,2126.136
218.333,-89.488,-82.235,1876.354
218.367,-89.114,-82.417,1836.100
218.400,-88.626,-82.565,2066.795
218.433,-88.206,-82.682,1829.629
218.467,-87.779,-82.769,1985.746
218.500,-87.301,-82.825,1835.124
218.533,-86.878,-82.853,2074.127
218.567,-86.357,-82.852,2024.671
218.600,-85.946,-82.824,1923.860
218.633,-85.465,-82.770,1805.135
218.667,-84.974,-82.689,2066.967
218.700,-84.508,-82.584,2006.480
218.800,-83.202,-82.035,2161.432
218.867,-82.268,-81.604,1885.218
218.900,-81.828,-81.375,1995.676
218.933,-81.317,-81.124,1890.749
218.967,-80.932,-80.856,1836.337
219.000,-80.513,-80.572,1906.550
219.033,-80.010,-80.269,2042.977
219.067,-79.520,-79.947,2034.503
219.100,-78.954,-79.606,1764.694
219.200,-77.455,-78.538,1880.419
219.267,-76.583,-77.749,2020.551
219.300,-76.127,-77.316,1948.172
219.367,-75.120,-76.448,1946.365
219.400,-74.701,-75.974,1758.805
219.467,-73.672,-75.032,1905.730
219.500,-73.247,-74.522,1907.412
219.533,-72.821,-74.002,1736.433
219.567,-72.288,-73.471,1785.333
219.600,-71.810,-72.929,1740.054
219.633,-71.295,-72.377,1828.427
219.667,-70.706,-71.811,1749.799
219.700,-70.108,-71.232,1963.542
219.733,-69.567,-70.643,2011.020
219.800,-68.536,-69.470,1691.383
219.867,-67.568,-68.256,1971.544
219.967,-65.905,-66.363,1834.397
220.000,-65.359,-65.701,1887.292
220.067,-64.207,-64.359,1945.495
220.133,-63.114,-62.977,1810.161
220.167,-62.568,-62.275,1728.700
220.200,-62.035,-61.568,1760.801
220.233,-61.461,-60.852,1926.306
220.267,-61.018,-60.134,1770.911
220.333,-59.928,-58.645,1737.571
220.400,-58.797,-57.120,1930.221
220.433,-58.256,-56.375,1989.471
220.467,-57.679,-55.624,1974.152
220.500,-57.130,-54.868,1636.962
220.533,-56.616,-54.107,1677.067
220.567,-56.122,-53.344,1624.531
220.600,-55.478,-52.573,1680.197
220.667,-54.520,-50.918,1852.515
220.700,-53.970,-50.142,1912.346
220.733,-53.437,-49.363,1690.354
220.767,-52.974,-48.582,1803.906
220.800,-52.353,-47.794,1711.202
220.867,-51.227,-46.046,1623.840
220.967,-49.418,-43.276,1615.666
221.033,-48.298,-41.463,1788.971
221.067,-47.686,-40.662,1797.037
221.100,-47.188,-39.860,1698.089
221.133,-46.530,-39.050,1847.339
221.167,-45.919,-38.236,1641.724
221.200,-45.437,-37.420,1909.715
221.233,-44.902,-36.603,1707.688
221.300,-43.701,-36.808,1863.454
221.333,-43.173,-36.989,1865.138
221.367,-42.600,-37.135,1701.573
221.467,-40.847,-37.073,1839.435
221.500,-40.397,-37.101,1651.966
221.533,-39.949,-37.103,1627.736
221.567,-39.300,-37.073,1621.804
221.600,-38.819,-37.018,1673.688
221.633,-38.366,-36.939,1564.621
221.700,-37.201,-36.669,1652.191
221.833,-34.847,-35.927,1657.609
221.900,-33.764,-35.453,1681.551
221.933,-33.327,-35.165,1514.103
221.967,-32.815,-34.860,1753.439
222.000,-32.372,-34.540,1601.268
222.033,-31.798,-34.201,1679.319
222.167,-29.843,-32.962,1752.212
222.233,-28.763,-32.213,1683.209
222.300,-27.808,-31.416,1507.312
222.333,-27.391,-30.942,1647.542
222.367,-26.893,-30.456,1717.160
222.500,-24.740,-28.759,1703.801
222.600,-23.260,-27.338,1465.034
222.667,-22.256,-26.291,1644.482
222.733,-21.314,-25.207,1626.393
222.833,-19.779,-23.571,1646.608
